experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,first_plan_ms,ball_out_speed,ball_out_vy,error
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",95,False,miss,0.231943,1.857874,0.278671,0.0,0.0,0.76,0.16,0.6,0.0,0.231943,0.0,1.28,1067.2,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",96,False,miss,0.245373,1.841391,0.299949,0.0,0.0,0.61,0.15,0.4,0.0,0.245373,0.0,1.24,1021.2,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",97,False,miss,0.239199,1.824446,0.25602,0.0,0.0,0.34,0.14,0.2,0.0,0.239199,0.0,1.26,1039.9,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",98,False,miss,0.191552,1.836645,0.191934,0.0,0.0,0.23,0.14,0.1,0.0,0.191552,0.0,1.22,1010.3,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",99,False,miss,0.262188,1.840338,0.308731,0.0,0.0,0.61,0.16,0.4,0.0,0.262188,0.0,1.26,1020.2,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",100,False,miss,0.241265,1.88394,0.273846,0.0,0.0,0.83,0.17,0.7,0.0,0.241265,0.0,1.24,1003.8,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",101,False,miss,0.326199,1.824279,0.355611,0.0,0.0,0.81,0.18,0.5,0.0,0.326199,0.0,1.29,1072.2,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",102,False,miss,0.250482,1.859186,0.30978,0.0,0.0,0.89,0.2,0.6,0.0,0.250482,0.0,1.25,1024.8,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",103,False,miss,0.257513,1.8489,0.331473,0.0,0.0,0.75,0.18,0.5,0.0,0.257513,0.0,1.24,1017.7,-1.0,-99.0,
exp23_nofreeze,ablationnone__ballspeed7__nofreezefirstplan__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-freeze-first-plan"": null, ""--no-plot"": null, ""--serve-box"": null}",104,False,miss,0.250787,1.854894,0.297328,0.0,0.0,0.6,0.15,0.4,0.0,0.250787,0.0,1.23,1022.6,-1.0,-99.0,
