experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",9,False,miss,0.337523,1.94616,0.158816,25.0,0.0,1.35,1.0,1.9,0.0,0.337523,0.0,1.47,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",97,True,active,0.135319,1.989682,0.12632,35.0,0.0,1.81,1.0,1.9,30.0,0.135319,1.674,3.04,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",93,True,active,0.082958,1.98447,0.082958,45.0,105.0,1.78,0.98,1.9,20.0,0.082958,1.742,3.17,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",2,True,active,0.10519,1.926908,0.089744,0.0,0.0,1.51,0.99,1.9,15.0,0.10519,1.444,2.41,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",95,True,active,0.119099,1.986349,0.119099,35.0,105.0,1.79,0.99,1.9,30.0,0.119099,1.792,3.18,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",21,,,,,,,,,,,,,,0.24,no_result
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",20,,,,,,,,,,,,,,0.29,no_result
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",10,True,active,0.063199,1.944432,0.063199,50.0,0.0,1.38,0.98,1.3,10.0,0.063199,1.118,1.5,
exp17e_perturb7,ablationfull__ballspeed7__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",99,True,active,0.105855,1.94285,0.105855,35.0,105.0,1.5,1.0,1.5,20.0,0.105855,1.113,3.13,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",11,True,active,0.094857,1.954077,0.027234,0.0,0.0,1.81,0.99,2.3,30.0,0.094857,1.559,1.55,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",27,,,,,,,,,,,,,,0.23,no_result
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",8,False,miss,0.320112,1.946138,0.137884,35.0,0.0,1.42,0.99,1.4,0.0,0.320112,0.0,2.28,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",13,True,active,0.079531,1.973268,0.030838,0.0,0.0,1.79,0.97,1.6,25.0,0.079531,1.562,1.51,
