experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",80,False,miss,0.358074,1.867249,0.158057,20.0,0.0,1.53,1.0,1.7,0.0,0.358074,0.0,2.84,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",88,True,active,0.10667,1.915105,0.085359,40.0,105.0,1.74,0.98,1.6,5.0,0.10667,1.01,1.93,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",91,True,active,0.099202,1.876677,0.09262,35.0,105.0,1.3,1.0,1.5,5.0,0.099202,0.661,1.45,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",93,True,active,0.114991,1.889627,0.111325,30.0,105.0,1.79,1.0,1.7,15.0,0.114991,1.551,1.48,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",95,True,active,0.108538,1.921552,0.093825,30.0,105.0,1.79,1.0,2.0,20.0,0.108538,1.522,1.42,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",92,True,active,0.145255,1.901299,0.13368,30.0,95.0,1.75,1.0,1.7,10.0,0.145255,1.658,1.59,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",83,True,active,0.134353,1.907698,0.115165,40.0,105.0,1.8,0.99,1.8,10.0,0.134353,1.592,2.96,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",85,True,active,0.128792,1.889002,0.114147,35.0,95.0,1.47,1.0,1.7,10.0,0.128792,1.404,2.8,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",94,True,active,0.111908,1.872725,0.097345,35.0,105.0,1.79,0.99,1.7,15.0,0.111908,1.713,2.02,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",100,True,active,0.136373,1.895961,0.123609,40.0,90.0,1.71,1.0,1.9,10.0,0.136373,1.286,1.5,
