experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,first_plan_ms,ball_out_speed,ball_out_vy,error
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",53,True,active,0.087034,1.975112,0.034701,0.0,0.0,1.0,0.92,1.1,20.0,0.087034,0.913,2.45,1987.4,6.781,1.461,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",63,True,active,0.094362,1.928498,0.063465,0.0,0.0,1.0,1.0,1.0,15.0,0.094362,0.864,1.58,1144.5,6.072,0.485,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",51,False,miss,0.352394,1.914095,0.172405,0.0,0.0,1.0,1.0,1.5,0.0,0.352394,0.0,2.98,2273.9,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",58,False,miss,0.290395,1.909032,0.080891,0.0,0.0,1.0,0.99,1.2,0.0,0.290395,0.0,2.26,1594.0,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",64,True,active,0.109968,1.92936,0.107618,50.0,0.0,1.0,0.99,1.2,10.0,0.109968,0.792,1.42,1058.2,5.953,-3.516,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",65,False,miss,0.347005,1.910532,0.202949,0.0,0.0,1.0,1.0,1.2,0.0,0.347005,0.0,1.47,1100.0,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",54,False,miss,0.315942,1.921475,0.112271,0.0,0.0,1.0,0.91,1.4,0.0,0.315942,0.0,2.99,2319.1,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",67,False,miss,0.313151,1.935454,0.134826,0.0,0.0,1.0,1.0,1.3,0.0,0.313151,0.0,1.42,1077.3,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",68,False,miss,0.298633,1.935492,0.098241,0.0,0.0,0.99,0.99,1.1,0.0,0.298633,0.0,1.42,1074.7,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",62,True,active,0.049369,1.966115,0.049369,50.0,0.0,1.0,0.96,1.2,10.0,0.049369,0.989,2.47,1774.5,5.625,-2.228,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",71,False,miss,0.33088,1.954122,0.142604,0.0,0.0,0.99,1.0,1.2,0.0,0.33088,0.0,1.45,1086.4,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",70,True,active,0.120089,1.921307,0.083508,60.0,0.0,0.98,1.0,1.3,5.0,0.120089,0.505,1.53,1196.4,5.624,-2.169,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",61,True,active,0.13421,1.923206,0.133668,40.0,0.0,1.0,0.98,1.4,10.0,0.13421,0.855,3.05,2329.8,5.588,-0.997,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",73,False,miss,0.336662,1.896705,0.174444,15.0,0.0,0.92,0.99,1.2,0.0,0.336662,0.0,1.5,1085.9,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",69,False,miss,0.33605,1.927989,0.159533,25.0,0.0,0.99,0.98,1.5,0.0,0.33605,0.0,2.2,1815.3,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",66,True,active,0.110588,1.977624,0.091057,50.0,0.0,0.99,0.94,1.2,15.0,0.110588,0.948,2.74,2112.0,5.958,-1.029,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",76,True,active,0.083275,1.914211,0.06405,0.0,0.0,1.0,0.97,1.2,20.0,0.083275,0.897,1.54,1055.0,6.16,1.148,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",77,True,active,0.099057,1.96236,0.019874,0.0,0.0,0.98,1.0,1.0,20.0,0.099057,0.959,1.69,1090.6,6.685,0.395,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",79,False,miss,0.299978,1.925151,0.107481,0.0,0.0,1.0,0.96,1.1,0.0,0.299978,0.0,1.51,1136.8,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",80,False,miss,0.34419,1.927599,0.190183,0.0,0.0,1.0,1.0,1.0,0.0,0.34419,0.0,1.41,1059.2,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",81,True,active,0.099012,1.942643,0.086539,50.0,0.0,1.0,1.0,1.2,5.0,0.099012,0.637,1.46,1082.2,5.622,-2.482,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",82,True,active,0.119394,1.944571,0.10487,0.0,0.0,0.99,0.96,1.5,20.0,0.119394,0.936,1.72,1360.4,5.888,-0.041,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",83,False,miss,0.329241,1.94382,0.17155,20.0,0.0,1.0,1.0,1.3,0.0,0.329241,0.0,1.56,1177.5,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",84,True,active,0.103143,1.898465,0.064389,50.0,0.0,1.0,0.98,1.3,15.0,0.103143,0.994,1.62,1260.4,5.557,-0.852,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",86,True,active,0.099142,1.961293,0.052201,0.0,0.0,1.0,0.97,1.2,20.0,0.099142,0.986,1.5,1130.0,5.859,1.18,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",72,True,passive,0.091504,1.922413,0.091504,50.0,0.0,0.99,1.0,1.3,5.0,0.091504,0.252,3.1,2311.0,5.471,-3.381,
