experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",141,True,passive,0.103798,1.896903,0.097108,50.0,105.0,1.0,0.99,0.7,5.0,0.103798,0.28,3.22,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",152,True,active,0.120494,1.947979,0.112903,45.0,105.0,0.98,1.0,1.1,15.0,0.120494,0.661,1.49,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",151,False,miss,0.345844,1.936117,0.217808,0.0,0.0,1.01,0.99,1.0,0.0,0.345844,0.0,1.98,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",145,True,active,0.081679,1.954425,0.076992,45.0,105.0,1.0,1.0,1.1,25.0,0.081679,0.859,3.12,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",153,False,miss,0.539732,1.705433,0.4251,0.0,0.0,1.9,0.98,1.5,0.0,0.539732,0.0,2.06,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",154,False,miss,0.583433,1.731296,0.448475,0.0,0.0,0.49,0.44,0.4,0.0,0.583433,0.0,2.05,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",158,True,active,0.125682,1.960129,0.117479,50.0,100.0,1.02,0.99,1.3,20.0,0.125682,0.974,1.71,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",146,False,miss,0.349852,1.954114,0.132064,0.0,0.0,0.99,0.99,1.3,0.0,0.349852,0.0,3.63,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",157,False,miss,0.32923,1.9497,0.165224,20.0,0.0,2.13,1.33,1.9,0.0,0.32923,0.0,2.22,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",162,False,miss,0.264186,1.860668,0.220884,0.0,0.0,1.0,1.0,1.5,0.0,0.264186,0.0,1.65,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",160,False,miss,0.370295,1.927763,0.247487,0.0,0.0,1.0,0.98,1.4,0.0,0.370295,0.0,2.03,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",163,True,active,0.1012,1.987819,0.090907,50.0,105.0,1.0,1.0,1.1,20.0,0.1012,0.923,1.7,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",165,False,miss,0.360548,1.915129,0.195003,0.0,0.0,1.99,0.99,1.7,0.0,0.360548,0.0,1.61,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",156,False,miss,0.359463,1.963137,0.167596,20.0,0.0,1.0,0.99,1.2,0.0,0.359463,0.0,3.04,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",169,False,miss,0.331646,1.92641,0.148276,30.0,50.0,1.0,1.0,1.1,0.0,0.331646,0.0,1.47,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",155,True,active,0.076947,2.002923,0.065347,50.0,105.0,1.0,1.0,1.0,25.0,0.076947,0.832,3.32,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",161,True,active,0.076445,1.960005,0.076445,45.0,105.0,0.99,0.99,1.0,15.0,0.076445,0.962,2.76,
