experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",77,True,active,0.009685,1.980981,0.009685,35.0,60.0,1.82,0.97,2.0,15.0,0.009685,1.794,2.03,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",83,True,active,0.126717,1.91632,0.126717,35.0,105.0,1.4,1.0,1.6,5.0,0.126717,0.839,1.54,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",71,True,active,0.052289,1.96162,0.052289,40.0,85.0,1.77,0.98,1.4,15.0,0.052289,1.651,3.02,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",87,True,active,0.106019,1.945153,0.096057,0.0,0.0,1.8,1.0,2.0,15.0,0.106019,1.697,1.48,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",84,True,active,0.07411,1.786415,0.063394,0.0,0.0,1.8,1.0,1.9,20.0,0.07411,1.694,1.8,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",86,True,active,0.085689,1.959338,0.058011,45.0,105.0,1.69,0.99,1.6,10.0,0.085689,1.692,1.57,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",79,False,miss,0.330111,1.913072,0.094547,0.0,0.0,1.77,1.0,2.0,0.0,0.330111,0.0,2.45,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",89,True,active,0.09003,1.939411,0.07495,35.0,75.0,1.78,0.97,2.0,10.0,0.09003,1.715,1.45,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",78,True,active,0.066342,1.91151,0.064113,40.0,105.0,1.79,1.0,1.8,15.0,0.066342,1.729,2.81,
exp17f_mechanism_perturb,ablationtube_only__ballspeed9__noplot__servebox,"{""--ablation"": ""tube_only"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",85,True,active,0.058284,1.959678,0.050982,45.0,105.0,1.79,0.98,1.5,5.0,0.058284,1.345,2.04,
