experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",18,True,active,0.128816,1.904701,0.112848,35.0,100.0,1.78,1.0,1.6,15.0,0.128816,1.654,1.42,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",24,True,active,0.129245,1.912868,0.116082,30.0,90.0,1.8,1.0,1.9,10.0,0.129245,1.755,1.37,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",8,False,miss,0.273098,1.909907,0.171852,10.0,0.0,1.05,1.0,1.4,0.0,0.273098,0.0,2.94,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",22,True,active,0.066336,1.902912,0.052937,35.0,105.0,1.8,1.0,1.5,15.0,0.066336,1.669,1.5,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",9,True,active,0.127049,1.93132,0.109769,35.0,90.0,1.77,1.0,1.7,10.0,0.127049,1.583,2.95,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",11,True,active,0.039512,1.86308,0.030356,35.0,105.0,1.72,0.99,1.8,0.0,0.039512,0.656,2.93,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",26,True,active,0.077115,1.865567,0.077115,35.0,105.0,1.8,0.99,1.9,15.0,0.077115,1.733,1.49,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",12,True,active,0.09841,1.884885,0.091777,30.0,105.0,1.77,0.98,1.5,15.0,0.09841,1.573,2.9,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",16,True,active,0.058258,1.906924,0.058258,30.0,105.0,1.8,0.99,1.8,20.0,0.058258,1.723,2.51,
exp17d_mechanism,ablationsoftmin_only__ballspeed12__noplot__servebox,"{""--ablation"": ""softmin_only"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",19,True,active,0.108227,1.891595,0.094412,30.0,105.0,1.8,0.99,1.8,20.0,0.108227,1.749,2.22,
