experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",16,True,active,0.128487,1.640441,0.078982,0.0,0.0,1.8,0.89,1.7,30.0,0.128487,1.707,0.95,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",27,,,,,,,,,,,,,,0.24,no_result
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",14,True,active,0.135563,1.768395,0.088334,5.0,60.0,1.8,0.85,2.1,15.0,0.135563,1.749,1.35,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",9,True,active,0.027081,1.713091,0.027081,45.0,105.0,1.62,0.92,1.6,20.0,0.027081,1.059,1.64,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",22,False,miss,0.636763,1.698643,0.166875,0.0,0.0,1.8,0.98,2.0,0.0,0.636763,0.0,0.94,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",19,True,active,0.058532,1.716776,0.049869,0.0,0.0,1.29,1.0,1.1,30.0,0.058532,1.052,1.08,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",23,True,active,0.045046,1.340019,0.045046,0.0,0.0,1.71,0.99,1.3,10.0,0.045046,1.713,0.93,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",24,True,active,0.062362,1.419114,0.051684,0.0,0.0,1.63,1.0,1.1,25.0,0.062362,0.948,0.9,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",11,True,active,0.100377,1.677698,0.084179,0.0,0.0,1.8,0.88,2.0,40.0,0.100377,1.624,1.8,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",12,True,active,0.091511,1.644545,0.025078,0.0,0.0,1.8,0.85,1.7,30.0,0.091511,1.8,1.99,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",26,False,miss,0.607253,1.700264,0.136039,0.0,0.0,1.8,0.89,2.2,0.0,0.607253,0.0,1.11,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",25,True,active,0.088667,1.56847,0.06889,0.0,0.0,1.69,1.0,2.1,40.0,0.088667,1.53,1.3,
exp14_pd_v2,ballspeed7__kd4.0__kp50__noplot__positionmode__servebox,"{""--ball-speed"": 7, ""--kd"": 4.0, ""--kp"": 50, ""--no-plot"": null, ""--position-mode"": null, ""--serve-box"": null}",28,True,active,0.086263,1.612542,0.046322,0.0,0.0,1.63,0.8,2.0,30.0,0.086263,1.154,0.91,
